Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26985489,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10452,1165 OGDEN AVENUE,OGDEN AVENUE,WEST 167 STREET,WEST 168 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,04 BRONX,BRONX,1004445,244273,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83712516513829,-73.92701757820844,"(40.83712516513829, -73.92701757820844)"
26985503,12/25/2013 12:00:00 AM,01/03/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11372,37-37 88 STREET,88 STREET,37 AVENUE,ROOSEVELT AVENUE,,,ADDRESS,Jackson Heights,,N/A,Closed,,01/03/2014 12:00:00 AM,03 QUEENS,QUEENS,1017897,212354,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74947521870806,-73.87856355000383,"(40.74947521870806, -73.87856355000383)"
26985698,12/25/2013 12:00:00 AM,01/04/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,10467,2835 BARKER AVENUE,BARKER AVENUE,BRITTON STREET,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,01/04/2014 12:00:00 AM,11 BRONX,BRONX,1020429,255183,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.867018825788996,-73.86919442046984,"(40.867018825788996, -73.86919442046984)"
26985756,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10460,1530 BEACH AVENUE,BEACH AVENUE,MANSION STREET,GUERLAIN STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/26/2013 12:00:00 AM,09 BRONX,BRONX,1020963,244764,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83841959539516,-73.86732079728795,"(40.83841959539516, -73.86732079728795)"
26985759,12/25/2013 12:00:00 AM,01/04/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11358,34-06 159 STREET,159 STREET,33 AVENUE,35 AVENUE,,,ADDRESS,Flushing,,N/A,Closed,,01/04/2014 12:00:00 AM,07 QUEENS,QUEENS,1037980,218477,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76618202611119,-73.80603261993835,"(40.76618202611119, -73.80603261993835)"
26985777,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,2800 BRONX PARK EAST,BRONX PARK EAST,BRITTON STREET,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/31/2013 12:00:00 AM,11 BRONX,BRONX,1020082,255114,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86683085735284,-73.87044936996642,"(40.86683085735284, -73.87044936996642)"
26985790,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468,2800 JEROME AVENUE,JEROME AVENUE,PARKVIEW TERRACE,MORRIS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/28/2013 12:00:00 AM,07 BRONX,BRONX,1013368,256384,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8703413179475,-73.89471829860192,"(40.8703413179475, -73.89471829860192)"
26985812,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11224,3602 MERMAID AVENUE,MERMAID AVENUE,WEST 36 STREET,WEST 37 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/31/2013 12:00:00 AM,13 BROOKLYN,BROOKLYN,983720,148664,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.574724306133795,-74.00190783456927,"(40.574724306133795, -74.00190783456927)"
26985821,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11209,8201 4 AVENUE,4 AVENUE,82 STREET,83 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/28/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,976704,167208,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.625620628184855,-74.027183959043,"(40.625620628184855, -74.027183959043)"
26985822,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,3209 DECATUR AVENUE,DECATUR AVENUE,EAST 205 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/30/2013 12:00:00 AM,07 BRONX,BRONX,1018718,257769,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87412344440951,-73.87536724887148,"(40.87412344440951, -73.87536724887148)"
26985840,12/25/2013 12:00:00 AM,01/02/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11222,219 FRANKLIN STREET,FRANKLIN STREET,FREEMAN STREET,EAGLE STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,01/02/2014 12:00:00 AM,01 BROOKLYN,BROOKLYN,995788,206887,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.734526154827556,-73.958367194106,"(40.734526154827556, -73.958367194106)"
26985843,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10031,676 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 144 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,997487,240524,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826848409558046,-73.95217038631736,"(40.826848409558046, -73.95217038631736)"
26985845,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10462,1263 HAVEMEYER AVENUE,HAVEMEYER AVENUE,NEWBOLD AVENUE,WATERBURY AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/31/2013 12:00:00 AM,09 BRONX,BRONX,1026213,243132,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83391684808692,-73.84835776882392,"(40.83391684808692, -73.84835776882392)"
26985847,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10029,2060 2 AVENUE,2 AVENUE,EAST 105 STREET,EAST 106 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,11 MANHATTAN,MANHATTAN,1000164,227274,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79047641876274,-73.94252892265924,"(40.79047641876274, -73.94252892265924)"
26985851,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468,2533 AQUEDUCT AVENUE WEST,AQUEDUCT AVENUE WEST,WEST 190 STREET,WEST 192 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,07 BRONX,BRONX,1011357,254647,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.865580189806835,-73.9019964742127,"(40.865580189806835, -73.9019964742127)"
26985852,12/25/2013 12:00:00 AM,01/06/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11432,150-90 VILLAGE ROAD,VILLAGE ROAD,BEND,BEND,,,ADDRESS,Jamaica,,N/A,Closed,,01/06/2014 12:00:00 AM,08 QUEENS,QUEENS,1037337,200506,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71686011016154,-73.80849569851682,"(40.71686011016154, -73.80849569851682)"
26985858,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11226,1114 FLATBUSH AVENUE,FLATBUSH AVENUE,CORTELYOU ROAD,CLARENDON ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/28/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,995971,173649,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6432952631196,-73.95776469776985,"(40.6432952631196, -73.95776469776985)"
26985859,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST 176 STREET,WEST 177 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000949,248059,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84752392884855,-73.9396422906956,"(40.84752392884855, -73.9396422906956)"
26985868,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10033,712 WEST 176 STREET,WEST 176 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001154,247880,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84703223662135,-73.93890177984383,"(40.84703223662135, -73.93890177984383)"
26985884,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10451,424 GRAND CONCOURSE,GRAND CONCOURSE,EAST 144 STREET,EAST 149 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/26/2013 12:00:00 AM,01 BRONX,BRONX,1004155,236867,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.816798471957,-73.92808757668843,"(40.816798471957, -73.92808757668843)"
26985885,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11385,1679 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,12/27/2013 12:00:00 AM,05 QUEENS,QUEENS,1009809,194451,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.700362934119944,-73.90782217421858,"(40.700362934119944, -73.90782217421858)"
26985889,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10452,1515 GRAND CONCOURSE,GRAND CONCOURSE,EAST 172 STREET,ROCKWOOD STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,04 BRONX,BRONX,1008443,245821,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8413639253634,-73.91256368795094,"(40.8413639253634, -73.91256368795094)"
26983829,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11225,245 HAWTHORNE STREET,HAWTHORNE STREET,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/30/2013 12:00:00 AM,09 BROOKLYN,BROOKLYN,997545,178912,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.657738829536974,-73.9520825932431,"(40.657738829536974, -73.9520825932431)"
26983831,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10458,2968 PERRY AVENUE,PERRY AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,07 BRONX,BRONX,1016331,256308,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87012244969979,-73.88400538088398,"(40.87012244969979, -73.88400538088398)"
26983832,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10027,102 CONVENT AVENUE,CONVENT AVENUE,BEND,WEST 133 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/29/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,997371,236859,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.81678919542742,-73.95259669857761,"(40.81678919542742, -73.95259669857761)"
26983846,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10459,940 FOX STREET,FOX STREET,EAST 163 STREET,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,02 BRONX,BRONX,1013626,238438,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82108400396412,-73.89386407074211,"(40.82108400396412, -73.89386407074211)"
26983855,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11209,8225 5 AVENUE,5 AVENUE,82 STREET,83 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/31/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,977355,166647,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62408133140585,-74.02483820227924,"(40.62408133140585, -74.02483820227924)"
26983863,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10036,322 WEST 47 STREET,WEST 47 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,04 MANHATTAN,MANHATTAN,987477,216445,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76076739856449,-73.98835136158714,"(40.76076739856449, -73.98835136158714)"
26983874,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10031,730 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 150 STREET,WEST 151 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,998194,241836,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.830448386045084,-73.94961303755608,"(40.830448386045084, -73.94961303755608)"
26983875,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10034,97 SHERMAN AVENUE,SHERMAN AVENUE,DYCKMAN STREET,ACADEMY STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004896,253994,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.863805379005,-73.92535778152539,"(40.863805379005, -73.92535778152539)"
26983876,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10033,370 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST 176 STREET,WEST 177 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000949,248059,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84752392884855,-73.9396422906956,"(40.84752392884855, -73.9396422906956)"
26983877,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11213,1392 STERLING PLACE,STERLING PLACE,SCHENECTADY AVENUE,UTICA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/26/2013 12:00:00 AM,08 BROOKLYN,BROOKLYN,1002985,183949,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.671554434549314,-73.93246193174335,"(40.671554434549314, -73.93246193174335)"
26983880,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11216,137 MAC DONOUGH STREET,MAC DONOUGH STREET,TOMPKINS AVENUE,THROOP AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1000568,187504,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68131689032271,-73.94116639929229,"(40.68131689032271, -73.94116639929229)"
26983884,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10032,3770 BROADWAY,BROADWAY,EDWARD M MORGAN PLACE,WEST 157 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,999460,243069,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83383052642709,-73.94503552312705,"(40.83383052642709, -73.94503552312705)"
26983886,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10040,9 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004728,253245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861749992284324,-73.92596744617518,"(40.861749992284324, -73.92596744617518)"
26983887,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10460,1565 THIERIOT AVENUE,THIERIOT AVENUE,GUERLAIN STREET,EAST TREMONT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/29/2013 12:00:00 AM,09 BRONX,BRONX,1021346,245243,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83973270906363,-73.86593400452057,"(40.83973270906363, -73.86593400452057)"
26983897,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10458,2712 DECATUR AVENUE,DECATUR AVENUE,EAST 195 STREET,EAST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/28/2013 12:00:00 AM,07 BRONX,BRONX,1015108,254498,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86515891497457,-73.88843568718303,"(40.86515891497457, -73.88843568718303)"
26983911,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,871 EAST 220 STREET,EAST 220 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,12 BRONX,BRONX,1023652,260911,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88272660270796,-73.85750795980485,"(40.88272660270796, -73.85750795980485)"
26983913,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11377,39-50 60 STREET,60 STREET,DEAD END,ROOSEVELT AVENUE,,,ADDRESS,Woodside,,N/A,Closed,,12/30/2013 12:00:00 AM,02 QUEENS,QUEENS,1010798,211113,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.746093150327205,-73.90418965073997,"(40.746093150327205, -73.90418965073997)"
26984042,12/25/2013 12:00:00 AM,03/13/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,NONCONST,VERMIN,RESIDENTIAL BUILDING,10032,79 AUDUBON AVENUE,AUDUBON AVENUE,WEST 169 STREET,WEST 170 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,03/13/2014 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1001462,245775,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84125403503408,-73.93779394066073,"(40.84125403503408, -73.93779394066073)"
26984158,12/25/2013 12:00:00 AM,01/10/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,WINDOWS,RESIDENTIAL BUILDING,11103,25-63 42 STREET,42 STREET,25 AVENUE,28 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,,01/10/2014 12:00:00 AM,01 QUEENS,QUEENS,1009063,218647,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.766777087631695,-73.91042336665461,"(40.766777087631695, -73.91042336665461)"
26984165,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11233,673 HALSEY STREET,HALSEY STREET,PATCHEN AVENUE,RALPH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 AM,03 BROOKLYN,BROOKLYN,1005000,188722,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.684650741742566,-73.92518333707979,"(40.684650741742566, -73.92518333707979)"
26984169,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10459,930 HOME STREET,HOME STREET,SIMPSON STREET,SOUTHERN BOULEVARD,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,03 BRONX,BRONX,1013931,241130,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82847175404653,-73.8927501939293,"(40.82847175404653, -73.8927501939293)"
